U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
14,0.259307693570943,-0.0078026992330134,0.00135429078183713,-0.0100144673306644,0.0468731981219001,-0.00385746300138915,5.62508630900008,7.16820742893812,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0,13.4113520160819,10.2213225386894,0.0175412558436296,-0.0087545002454597,-0.00653773175480344,0.0197099472758412,-0.00818305890599799,-0.00707945020528216,343280.132419661,434361.817368489,13134.1655919385,789835.313253798
15,0.256323242878485,-0.00795660576590509,0.00148396697741288,-0.0106941010236853,0.0464085707479379,-0.00416072792468388,5.59622578514093,6.8274008318723,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0,12.8838977850099,9.83013141896169,0.0177480557945222,-0.00930201096209978,-0.00717958813553806,0.0193646082704651,-0.00850537817473044,-0.00769422762340461,345523.586113077,416714.836755852,13101.4390937988,774455.391455264
16,0.253385139106492,-0.00799007640758015,0.00161490745031476,-0.0112032600047893,0.045779999217272,-0.0042977912644959,5.53345967102664,6.51164176869816,0,0,0.436332312998582,-0.496575839270499,-0.0174532925199433,0,12.3610148513204,9.44103024697437,0.0178950149126466,-0.00984299720014565,-0.0076068879760961,0.0190789023175654,-0.00885439678267494,-0.00809848524243806,345844.137350047,401247.155834367,13076.3926821396,759333.494830794
17,0.250323874203059,-0.00860935383327769,0.00172253855880476,-0.0115283834389882,0.0450002967143891,-0.00483572468415315,5.52103970523589,6.14302177463748,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0,11.8450203971124,9.01957067041314,0.0182545810327718,-0.0105054782976281,-0.00781450688883372,0.0185736257787213,-0.00908941873040723,-0.00828847864416331,350328.292226227,381410.910521599,13058.1471072745,744008.265393608
18,0.247351093978255,-0.00913288228852278,0.00182468237278233,-0.0116929505885925,0.0440884758083912,-0.00519901107026995,5.47959068346307,5.80233692271994,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0,11.3415760512686,8.60568720307584,0.0185632267493681,-0.0111762051598028,-0.00782225650598295,0.0181206616349432,-0.00934117023316465,-0.00828072456743135,353128.753424821,363908.009708458,13045.9766259196,729334.314717822
19,0.244671064522131,-0.00939774365122594,0.00341736694152405,-0.0118236895425787,0.0431717573618943,-0.00461485889165167,5.35689671166836,5.54408953636923,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0.00289727812645754,10.8513237443552,8.23006020788854,0.0186303559078178,-0.00890721509028651,-0.00784045230509417,0.0179195452681204,-0.0124306077684325,-0.00799072120495362,350055.113306167,352807.915020205,13039.2806086284,715190.696789033
20,0.242183749298227,-0.00954747265759387,0.00572563009274519,-0.0118807830411798,0.0422173550031044,-0.00372914789151744,5.19314378214731,5.33337440811695,0,0,0.436332312998582,-0.523598775598299,-0.0174532925199433,0.00717338883219055,10.3760042997036,7.88154914999281,0.0185658751819596,-0.00523006389658693,-0.00777965731728082,0.0178557329608715,-0.016898338920349,-0.00751868335082985,343940.250066096,345118.486156016,13037.555517748,701418.149502247
21,0.239714972106077,-0.0091802344552676,0.00579506135729556,-0.0116797661993276,0.0410566920537285,-0.00351934236817454,5.0307772666873,5.13159427737377,0,0,0.436332312998582,-0.45529793197591,-0.0174532925199433,0.0071127413654769,9.91869999452066,7.54469794560195,0.0184931525606141,-0.00580853970820691,-0.00731258105632929,0.0177979879890779,-0.0173483105816486,-0.00708623569078315,337918.987954682,337760.16967314,13040.3771424352,688071.943664791
22,0.237364123965169,-0.00853264292910969,0.005172844228827,-0.0113408462319699,0.0397973440789112,-0.00338336522175922,4.85995143156385,4.94937496709154,0,0,0.436332312998582,-0.373405213035437,-0.0174532925199433,0.00574614848241722,9.47924116151255,7.22686764166504,0.0183771151850523,-0.00764657716146042,-0.00665810089467911,0.0177860520895648,-0.0166297590239515,-0.0065855255258586,331205.260027118,331569.659580738,13047.2815722309,675202.706341016
23,0.235050173740246,-0.00735246286679967,0.00225114385667383,-0.0107663127552508,0.0383831642773492,-0.00363219995277804,4.70522736366537,4.76380829738156,0,0,0.436332312998582,-0.250497701847374,-0.0174532925199433,0,9.06026970732084,6.9178496281293,0.0182990176362535,-0.0138011329775017,-0.00566613749350904,0.0177349636969579,-0.0118281612139642,-0.00610991675115567,325626.855568122,324774.265296052,13058.2090382715,662865.536232882
24,0.233026035978556,-0.00721935549834959,0.00378676683525922,-0.010407280182882,0.0371771310954984,-0.00305465211354676,4.53229748268396,4.60936291605553,0,0,0.436332312998582,-0.244518021809269,-0.0174532925199433,0.0028716104870404,8.65879917305813,6.63734730108199,0.0181555044914565,-0.011491153227523,-0.00507901468113134,0.0177599591901044,-0.0151286146168308,-0.00530190259953538,318552.8794512,320052.282458486,13072.7669413773,651107.833853301
25,0.231013605143141,-0.00661434343299805,0.00276124662375574,-0.00981518142110764,0.0358212419949021,-0.00295229657281527,4.38967089487285,4.43892050019601,0,0,0.436332312998582,-0.192496141975744,-0.0174532925199433,0.00086613629101051,8.28051230627264,6.36039151838351,0.0181037886586737,-0.0140246208921233,-0.00415937479721969,0.0176908612962955,-0.0138423103537988,-0.00456019370237797,313627.768272939,313766.067265907,13090.7319197316,639936.391996724
26,0.229594474491466,-0.00613632852469745,0.00196612720276617,-0.0156832361064368,0.0380314186950974,-0.00307246457094998,4.24930310624064,4.28406573599938,0,0,0.436332312998582,-0.160039638570944,-0.0051602553879735,0,7.92601801980103,6.10521169152222,0.0180338482423048,-0.0163404306641155,-0.015489600299872,0.017642304952624,-0.0142330377715074,-0.015442219668245,308539.426912952,308228.122953982,13111.9498706647,629351.618778434
27,0.228034474095328,-0.00556459793717089,0.00190923008759063,-0.0160860191543739,0.0370797493724268,-0.00274920207777005,4.09178505102775,4.15633352469737,0,0,0.436332312998582,-0.133381904154587,-0.00330147500789809,0,7.58571486572547,5.87479486104829,0.0178748414211526,-0.0169797765671677,-0.0164598655849648,0.0176911096499625,-0.0150199281841052,-0.0163445056691514,302131.675081708,304593.260709068,13136.191226258,619352.145095256
28,0.226281788115282,-0.00705171590095339,0.0056660955577061,-0.0236760741796235,0.0439551473201544,-0.00291706404297649,4.00494946140281,3.97566981253394,0.0487077887717109,1,0.436332312998582,-0.195231044486479,0.0124948677687968,0.00689013207986602,7.28029763368937,5.62505561100102,0.0180062644493587,-0.0121043527073206,-0.031087551973207,0.0173889546541049,-0.0230487944237959,-0.030757352973968,300620.299343977,296427.021305003,12808.7331961855,609856.053845166
29,0.22515840530959,-0.00611882020792414,0.00418686039002365,-0.0256274029860172,0.0434113132827567,-0.00271272164721946,3.86120825266859,3.86036054872774,0.0414841900438442,1,0.436332312998582,-0.149060268367852,0.0174532925199433,0.00435644885820336,6.98119545680737,5.42085492942709,0.0178542028638694,-0.0154444594660536,-0.0349673779670047,0.017435898149827,-0.0216351350708447,-0.034630645220641,294890.892838712,293187.002195775,12850.2141302402,600928.109164727
30,0.223585502912117,-0.00671917094722081,0.00667260454827836,-0.0249317032863059,0.0430262360763141,-0.00260075261254744,3.73653315166307,3.73808385739059,0.0184609087993986,1,0.436332312998582,-0.170509170275685,0.0174532925199433,0.0088320953357714,6.70409679848389,5.22083451337812,0.0177833378733591,-0.011769379587877,-0.0340669294022841,0.0173823863239963,-0.026616022813075,-0.0337216470316059,290423.372342546,289171.692387193,12980.30564818,592575.370377919
31,0.222483919900148,-0.00997766624028391,0.0155391970266008,-0.0247322757705968,0.0404656454242186,-0.00336323281586014,3.62066311186426,3.62097725385334,0.0392167483421948,1,0.436332312998582,-0.290307467334777,0.0174532925199433,0.0259434338018502,6.44785601774771,5.03203864157197,0.0177843444420665,0.00400982439397297,-0.0338734056504216,0.0172805734503942,-0.0430572463243054,-0.0324452574553027,286486.281042454,285351.672961154,12941.5851586929,584779.539162301
32,0.221221487065441,-0.00568123071611392,0.00543953982733608,-0.0233957410251333,0.0399585657708158,-0.00226149486364965,3.48950955869548,3.52808240392452,0.0772268662107965,1,0.436332312998582,-0.122754924883318,0.0174532925199433,0.006872113610233,6.20131579893895,4.86323868373192,0.0175431991462836,-0.0150411428914807,-0.0321630421262839,0.0174146619284121,-0.026294093700457,-0.0317691986704494,281206.436510413,283124.268604446,13094.3427236324,577425.047838492
33,0.219808819839155,-0.00841048016829179,0.0117026589060697,-0.0227449803097021,0.0389919127882792,-0.00304842335804972,3.41438159295641,3.39187760916425,0.0108969662291832,1,0.436332312998582,-0.198149426363014,0.0174532925199433,0.0183400691362336,5.98206285431834,4.67302483887341,0.0176830486721266,-0.00489517733896538,-0.0313687122686985,0.0171487542875563,-0.0376435637854275,-0.0308238126316586,279953.927367274,277427.920099719,13181.6721523165,570563.519619309
34,0.218497207449924,-0.0106219810722335,0.0173111800116286,-0.0220562770761605,0.0378698102672754,-0.00397065965378881,3.30409911910453,3.30168270712306,0.0865543606861025,1,0.436332312998582,-0.255667848644406,0.0174532925199433,0.0293708872837566,5.76576677124683,4.51525470260875,0.0175997099675281,0.00477429819785174,-0.030870834312564,0.0171061544984829,-0.0486063371438056,-0.0296006448648382,275901.154094562,275005.992603784,13267.6904735983,564174.837171944
35,0.217047816712215,-0.0116968036003237,0.0186360393554847,-0.020974152191531,0.0371857070633072,-0.00461064730150214,3.24100085796224,3.17304078144283,0.0935610884396122,1,0.436332312998582,-0.259457145896649,0.0174532925199433,0.0318439449006412,5.56999105906682,4.33521923798467,0.0177330741486488,0.00599119954074738,-0.0297967371558151,0.0168403345403879,-0.0515997277365455,-0.0286122469515759,275252.012140426,269558.707463303,13393.3146713015,558204.034275031
36,0.215867329646327,-0.0121326710080657,0.0184365787724504,-0.0199024089924102,0.0359744447027183,-0.00478179378999304,3.18722449990755,3.04474104975835,0,1,0.436332312998582,-0.243165968460221,0.0174532925199433,0.0309629031335645,5.38522742345397,4.1566294829659,0.017900615580324,0.00410440935468599,-0.0284311930785287,0.0165574669591422,-0.0515184039867157,-0.0278590732678533,275203.478593322,264041.081518103,13473.2527305394,552717.812841965
37,0.215017745618516,-0.0140231558916707,0.024982781978511,-0.0193818483634095,0.0339849590121822,-0.00560513108484415,3.02931119769066,3.03145439538061,0,1,0.436332312998582,-0.290748689214846,0.0174532925199433,0.0434335494734204,5.17838287294974,4.0548703638408,0.0174550623972737,0.0155707935163169,-0.0278716482951664,0.0168932234283659,-0.0641411275659753,-0.0268578415636412,267145.607103991,266843.509683665,13522.455165338,547511.571952994
38,0.213750970890377,-0.0164797053867405,0.0288655279961194,-0.0183440515876569,0.0322484349027703,-0.00695411969691267,2.97726459081235,2.91906440221441,0.00173209845096106,1,0.436332312998582,-0.318234305485337,0.0174532925199433,0.0509066369402333,5.00513589956556,3.88747588912769,0.0176155784532516,0.0213880245910372,-0.0269286505004201,0.0166027972835788,-0.0716499506367736,-0.0257857624682548,266933.067083039,262203.941560046,13546.7615548976,542683.770197983
39,0.211675605690803,-0.0186814453593403,0.0334958117731719,-0.0167866450699946,0.0329827989802369,-0.00861770304184099,2.88237054291693,2.85411919118037,0.112308275260242,1,0.436332312998582,-0.345701122190416,0.0174532925199433,0.0599194621485764,4.82052003525356,3.750791144858,0.0174659658967409,0.0286307317577656,-0.0259866165659253,0.0165596741260387,-0.0810838064038129,-0.0245593799613528,263366.45298122,260930.130922639,13878.6716208584,538175.255524718
40,0.210939175297024,-0.0176274469976622,0.0292036115464971,-0.0155772721345002,0.0309350292093019,-0.00814212108118522,2.84905183813862,2.73741615723557,0.108021126786126,1,0.436332312998582,-0.292791151519923,0.0174532925199433,0.0520207467909865,4.66229150788949,3.57989438798082,0.0176713660690072,0.0198031139455245,-0.0246629088956914,0.0162682181343968,-0.0743031344053859,-0.0235695244518923,264369.967342548,255803.900411539,13852.2899195467,534026.157673634
41,0.209390956568273,-0.0200374695734104,0.0335733795877479,-0.0142033246288428,0.0299811115969405,-0.00966989859562802,2.77767217502937,2.66450722758734,0.112891190607799,1,0.436332312998582,-0.316319001722171,0.0174532925199433,0.0602922120418709,4.49546947266649,3.44014035734664,0.0176467819601183,0.0263311565395002,-0.0235842587313434,0.0161342469787192,-0.0828568374494539,-0.0225138339646972,262388.025315345,253768.360899934,13990.5537901876,530146.940005466
42,0.206353031261161,-0.0231350431965562,0.0398499876368992,-0.0117872420927107,0.0323682851173414,-0.0121338957803625,2.69396732111582,2.60435388036842,0.138051927464037,1,0.436332312998582,-0.3496001320723,0.0174532925199433,0.0715955685426647,4.32481232517125,3.31009446003051,0.0174954906144722,0.0353773105275499,-0.0220763359601411,0.0160167468469501,-0.0948922343750651,-0.0214462513957458,259356.762722063,252546.311222186,14649.8674174251,526552.941361673
43,0.205723207208597,-0.0207095294609859,0.033328707112038,-0.0104093205442231,0.0311777196117631,-0.0105673054441299,2.65844647969424,2.5083267842438,0.13948018795224,1,0.436332312998582,-0.282934569812912,0.0174532925199433,0.0594612986004564,4.18212693442339,3.15830646213529,0.017624272798611,0.0225908138292524,-0.0206900357218652,0.0158067521792213,-0.0843926655843157,-0.0204455542686638,259927.490928242,248710.969642121,14735.1876536911,523373.648224055
44,0.204256856732999,-0.0252448459021367,0.0415476009041954,-0.0082858238915217,0.0280237843589329,-0.0134330408709536,2.58786660182102,2.45487161186378,0.133291562054247,1,0.435565181814802,-0.332553446024724,0.0157688380601559,0.0752044888368233,4.03207142619481,3.04170878184827,0.0175787663165607,0.0361584838172969,-0.0181553506379115,0.0156978916691093,-0.0995520030786778,-0.0177992501224669,257772.64989422,247853.909414523,14604.8276296228,520231.386938365
45,0.5320807624329,0.0111476145122011,-0.0691013770690916,-0.111194435953838,0.938644656963719,1.90881308246516,1.47612594300645,0.957705206559189,0.0619713178521266,1,0.436332312998582,-0.358322117936643,0.00820413611493604,0.0785398163397448,2.0823618837926,1.35379213580984,-0.0106307840969537,0.101626364757574,-0.0633939902489332,0.0149779930418782,-0.0336321627478074,-0.0141533303618052,212471.62075651,182757.282443674,13809.3496181173,409038.252818301
46,0.528556288973502,0.0128025589257582,-0.0747289459637018,-0.0981815968558497,0.959377185526953,1.82027264450446,1.42865384900067,1.05866162309154,0.0015025906271104,1,0.436332312998582,-0.362692950679343,0.00620052735940275,0.0785398163397448,2.06319665487277,1.39726289326155,-0.0105602242558982,0.0927911667428567,-0.0582536109699114,0.0161018962898632,-0.0417523319947547,-0.0077869379500579,210588.817123438,188686.672410037,14102.3947130259,413377.884246501
47,0.204744414819376,-0.0204849756136703,0.0325937838306292,-0.00730673337198925,0.0197758595054175,-0.0108288179888039,2.36217834060703,2.34266455760532,0.119695148606318,1,0.436332312998582,-0.23222303186894,0.0174532925199433,0.0592638702515516,3.60883679516367,2.75904200741725,0.0170205130368638,0.0190286540280728,-0.0170822489474973,0.0161110000324824,-0.0872727575547318,-0.0168643506664415,249950.057065653,248390.32156256,14465.8754491368,512806.25407735
48,0.201146538925821,-0.102204661673243,0.034215984794519,0.00323167057160967,0.047903135494957,-0.0175732270866216,6.18865080404532,1.70764786850821,0,1,0.436332312998582,-0.377856110761229,0.0174532925199433,0.0785398163397448,7.06572373722863,2.70061032017409,0.0484040691798288,-0.0179249428366725,-0.01803342947709,-0.0159797328068044,-0.0716348099484488,-0.018298497300864,773842.353280149,210500.837400456,14198.8700434917,998542.060724097
49,0.518884688756701,0.0133217603048203,-0.0851943936550238,-0.0940799996538709,0.98064235099077,1.63133793907657,1.3424084025786,1.30802165951495,0,0,0.433209321278965,-0.328704736771381,0.0128189114853157,0.0785398163397448,2.0273705418678,1.53482057962604,-0.0100435607857768,0.0845882534154649,-0.0643120076266551,0.0189111602108567,-0.0480201315548314,-0.0109426402926545,208385.584420287,206008.976953151,14338.5863551829,428382.727980968
50,0.452790256837434,0.0172117257593407,-0.0664970224442028,-0.0580821732906807,1.11745831681796,1.41712232725736,1.10459788057666,1.38857493403221,0.423672167270152,1,-0.131630858431262,-0.390118898851813,-0.00408962362912489,0.0771735314699457,1.80529868269161,1.55759292396674,-0.00788588630478136,0.0804897076181758,-0.0365525056119435,0.0175631749191189,-0.0548660048999688,-1.16168652589505e-05,193218.954764188,208566.18069295,42306.5088564477,444091.644313585
51,0.20243390934328,-0.0242566083814141,0.0344641593364641,-0.0026855588094048,0.0119826297944601,-0.0126657167658062,2.21844721156035,2.08827237904868,0.110467411757969,1,0.436332312998582,-0.21360575954993,0.0174532925199433,0.0641564558387976,3.1941863909982,2.3651326998559,0.0173303476071426,0.0178798382078034,-0.0131989570014411,0.0153831658711583,-0.0943384798520176,-0.0132380688157937,250384.972515641,240865.951731067,14590.4283272755,505841.352573984
52,0.199335924849407,-0.018195914005106,0.0257180615802161,0.0011501357302642,0.0187370658338981,-0.0095715532009711,2.14600226791418,2.05824957673293,0.160259040729851,1,0.436332312998582,-0.149974634068496,0.0174532925199433,0.0460824601581406,3.08097805979234,2.30869699402964,0.0169180339415675,-0.000335736106124676,-0.0109857684996204,0.015522311821344,-0.0809635183431666,-0.012176592793312,247658.551345551,241258.774539317,15843.3729134436,504760.698798311
53,0.199854972310507,-0.0253642367131042,0.0361985714926026,0.000999996517387009,0.0113382794440261,-0.0140241508686756,2.10093299071011,2.02152797406599,0.131713404788751,1,0.436332312998582,-0.206415778226729,0.0174532925199433,0.067469783260958,2.9967543236427,2.25512175219398,0.016989702023992,0.0181026628133916,-0.0108346349457154,0.0153954655389337,-0.10009812741166,-0.0114794046457742,246964.696116987,241174.850668572,15114.5402147604,503254.08700032
54,0.202612152890253,-0.0229749176084867,0.0316236239442375,-0.000629035938522385,0.00566989164813575,-0.0119244998491644,2.06239111451041,1.98785389261664,0.105095891500774,1,0.436332312998582,-0.177861637018278,0.0174532925199433,0.059617459813844,2.91399358994028,2.19513808803318,0.0169914170590653,0.0109501373534877,-0.0109241427885224,0.0155164313710999,-0.0925660798125771,-0.0110795941220727,246725.062428472,241279.198797635,14756.1492194866,502760.410445593
55,0.45037428655842,0.0202373198604858,-0.0747869778856334,-0.097661673226202,1.0880356400576,1.29723036184789,1.08422391416431,1.70490173979561,0.35964460760676,1,-0.0995602892668171,-0.273440436631996,-0.000971319757552446,0.0674788865414433,1.85020201319484,1.82852839355749,-0.00763970062020545,0.0948393314410557,-0.0541625798069766,0.0214349256002085,-0.0261713838678789,-0.0219258144463281,198391.177822723,236878.425884172,30244.131745689,465513.735452584
56,0.196838634862296,-0.0215498197539885,0.0335305123063566,0.0156257614594141,0.0033628285392718,-0.0119811769241654,1.87142813064492,2.01938714268918,0.137613274839932,1,0.436332312998582,-0.161657085542317,-0.00377907983455945,0.0615193096611112,2.66966859617813,2.16270841887745,0.0157898335301002,0.0127662416541058,0.0124870447636072,0.0163369306517161,-0.097600896827709,0.0107228518851778,238013.871679406,248573.231893881,15466.4042943264,502053.507867613
57,0.196905032398672,-0.0206801608151712,0.0300622686928101,0.0140881881105453,0.00401168625032606,-0.0109435163371569,1.87781292102506,1.9349296399537,0.142253610678955,1,0.436332312998582,-0.143175313501098,0.00165931944088185,0.0553494188540143,2.61246562226722,2.06043609472516,0.0161249078270872,0.00480033616023136,0.0081971368660492,0.0159024746815595,-0.0928958525962974,0.00650932124873844,240825.136106062,244858.161990614,15651.2583531406,501334.556449817
58,0.201369780217929,-0.0171964661315961,0.0228126011395488,0.00381400460987122,0.00254885955140322,-0.00884734700462393,1.87984585301647,1.86387362363774,0.130268342829517,1,0.436332312998582,-0.111980721227934,0.0174532925199433,0.0425667452786099,2.55982922635377,1.97366297329506,0.0164510976540181,-0.00845842933279614,-0.00719300175330951,0.0156860038048461,-0.0817683400448163,-0.00805697566270674,243370.139467426,242175.164717529,15470.4828852376,501015.787070193
59,0.202455708344041,-0.0270715488120869,0.0366665958702678,0.00287654091110752,-0.00606488530821559,-0.0144534360678954,1.82593245077873,1.85414010427171,0.0028570483311874,1,0.436332312998582,-0.176274512310681,0.0174532925199433,0.0708508855675051,2.47589212232739,1.94732319839975,0.0164015231052828,0.0163221209961569,-0.00717401137016074,0.0157027618928479,-0.106454820789101,-0.00781050595223114,241908.366906504,243875.724040757,15075.0279801462,500859.118927408
60,0.198708028340868,-0.0285217557330103,0.0341879019256326,0.0146604415301024,-0.00612375797623876,-0.011837516469333,1.90164617012993,1.71326703425546,0.100437225504411,1,0.436332312998582,-0.156097894466594,0.00148404586025585,0.0667403828242235,2.47868252319956,1.7980488500398,0.0173732968430301,0.00991041279878811,0.00955916194007796,0.0145668171524794,-0.101554002014997,0.00878109771226345,249864.962804365,236362.656133833,15233.0527209173,501460.671659115
61,0.202730549441442,-0.0225808226325324,0.0274265172616091,0.00463140293143593,-0.00694862949881427,-0.010989037803562,1.81428676227815,1.7347185192709,0.101645110187084,1,0.436332312998582,-0.126847407810566,0.0174532925199433,0.0536649519577331,2.37558752135033,1.80535757871407,0.0167830904644321,-0.00209901597999817,-0.00572902316241957,0.0152110229436281,-0.0922020407069914,-0.00616411483845598,245832.167671204,240116.834243578,15338.1455254005,501287.147440182
62,0.204020384662032,-0.0201732224594819,0.0242749991314294,0.00514920080983659,-0.00951462754969722,-0.00910136735863948,1.78161783662233,1.71130673998051,0,1,0.436332312998582,-0.108326728353216,0.0153622129396168,0.0470477742478704,2.31380139208987,1.77196955805746,0.0167189140599198,-0.00795307108136492,-0.0032081947010961,0.0153135754729523,-0.0867076135465538,-0.00404986181013236,245844.613085077,240789.036780442,15387.3334401654,502020.983305684
